record_index,ticker,rule_prediction,rule_confidence,finbert_prediction,finbert_confidence,label,rule_correct,finbert_correct
434,NVDA,HOLD,0.5,UP,0.4761,DOWN,0,0
435,NVDA,HOLD,0.5,UP,0.59,UP,0,1
436,NVDA,HOLD,0.5,UP,0.4332,DOWN,0,0
437,NVDA,HOLD,0.5,DOWN,0.5427,DOWN,0,1
438,NVDA,HOLD,0.5,UP,0.6133,UP,0,1
439,NVDA,HOLD,0.5,UP,0.6031,UP,0,1
440,NVDA,HOLD,0.5,UP,0.5975,DOWN,0,0
441,NVDA,UP,0.79,DOWN,0.4187,DOWN,0,1
442,NVDA,UP,0.82,UP,0.4868,UP,1,1
443,NVDA,UP,0.79,UP,0.4859,DOWN,0,0
444,NVDA,HOLD,0.5,UP,0.5691,DOWN,0,0
445,NVDA,HOLD,0.5,DOWN,0.4041,HOLD,1,0
446,NVDA,HOLD,0.5,UP,0.4993,UP,0,1
447,NVDA,HOLD,0.5,UP,0.5535,UP,0,1
448,NVDA,HOLD,0.5,UP,0.5529,UP,0,1
449,NVDA,DOWN,0.74,DOWN,0.4333,UP,0,0
450,NVDA,DOWN,0.74,DOWN,0.4329,UP,0,0
451,NVDA,UP,0.76,DOWN,0.4425,UP,1,0
452,NVDA,DOWN,0.74,UP,0.6549,UP,0,1
453,NVDA,HOLD,0.5,UP,0.4137,UP,0,1
454,NVDA,UP,0.76,DOWN,0.5083,DOWN,0,1
455,NVDA,HOLD,0.5,DOWN,0.4848,DOWN,0,1
456,NVDA,UP,0.76,UP,0.5578,HOLD,0,0
457,NVDA,UP,0.76,UP,0.5595,UP,1,1
458,NVDA,HOLD,0.5,UP,0.5339,UP,0,1
459,NVDA,HOLD,0.5,DOWN,0.4468,UP,0,0
460,NVDA,UP,0.82,UP,0.4981,UP,1,1
461,NVDA,HOLD,0.5,DOWN,0.4654,DOWN,0,1
462,NVDA,HOLD,0.5,DOWN,0.5031,DOWN,0,1
463,NVDA,HOLD,0.5,UP,0.6434,UP,0,1
464,NVDA,HOLD,0.5,DOWN,0.4047,UP,0,0
465,NVDA,UP,0.74,DOWN,0.4487,DOWN,0,1
466,NVDA,HOLD,0.5,UP,0.5519,DOWN,0,0
467,NVDA,HOLD,0.5,DOWN,0.4659,HOLD,1,0
468,NVDA,HOLD,0.5,UP,0.4862,UP,0,1
469,NVDA,HOLD,0.5,UP,0.4893,UP,0,1
470,NVDA,HOLD,0.5,UP,0.4863,UP,0,1
471,NVDA,HOLD,0.5,DOWN,0.4291,UP,0,0
472,NVDA,HOLD,0.5,DOWN,0.4364,DOWN,0,1
473,NVDA,HOLD,0.5,UP,0.4094,HOLD,1,0
474,NVDA,HOLD,0.5,UP,0.4141,HOLD,1,0
475,NVDA,HOLD,0.5,UP,0.4214,DOWN,0,0
476,NVDA,HOLD,0.5,UP,0.4107,UP,0,1
477,NVDA,HOLD,0.5,UP,0.7849,UP,0,1
478,NVDA,HOLD,0.5,UP,0.7841,UP,0,1
479,NVDA,HOLD,0.5,UP,0.783,UP,0,1
480,NVDA,HOLD,0.5,DOWN,0.4632,DOWN,0,1
481,NVDA,HOLD,0.5,DOWN,0.4712,DOWN,0,1
482,NVDA,HOLD,0.5,DOWN,0.4694,DOWN,0,1
483,NVDA,HOLD,0.5,UP,0.4714,UP,0,1
484,NVDA,HOLD,0.5,UP,0.4584,UP,0,1
485,NVDA,HOLD,0.5,DOWN,0.4226,DOWN,0,1
486,NVDA,HOLD,0.5,DOWN,0.4227,UP,0,0
487,NVDA,HOLD,0.5,DOWN,0.4222,DOWN,0,1
488,NVDA,UP,0.76,DOWN,0.3917,DOWN,0,1
489,NVDA,HOLD,0.5,UP,0.5184,UP,0,1
490,NVDA,HOLD,0.5,DOWN,0.4258,UP,0,0
491,NVDA,HOLD,0.5,DOWN,0.4293,UP,0,0
492,NVDA,HOLD,0.5,DOWN,0.432,UP,0,0
493,NVDA,UP,0.79,UP,0.432,DOWN,0,0
494,NVDA,HOLD,0.5,UP,0.4462,HOLD,1,0
495,NVDA,UP,0.76,UP,0.4392,DOWN,0,0
496,NVDA,HOLD,0.5,UP,0.4145,HOLD,1,0
497,NVDA,DOWN,0.71,UP,0.6005,UP,0,1
498,NVDA,UP,0.84,UP,0.6337,UP,1,1
499,NVDA,HOLD,0.5,UP,0.5635,UP,0,1
500,NVDA,HOLD,0.5,UP,0.5716,DOWN,0,0
501,NVDA,HOLD,0.5,UP,0.5197,UP,0,1
502,NVDA,HOLD,0.5,DOWN,0.4232,DOWN,0,1
503,NVDA,HOLD,0.5,UP,0.591,HOLD,1,0
504,NVDA,HOLD,0.5,UP,0.5429,DOWN,0,0
505,NVDA,HOLD,0.5,UP,0.4929,DOWN,0,0
506,NVDA,HOLD,0.5,UP,0.4956,UP,0,1
507,NVDA,HOLD,0.5,UP,0.4789,UP,0,1
508,NVDA,UP,0.76,UP,0.4968,UP,1,1
509,NVDA,HOLD,0.5,UP,0.454,UP,0,1
510,NVDA,DOWN,0.71,UP,0.6034,UP,0,1
511,NVDA,DOWN,0.71,UP,0.4642,DOWN,1,0
512,NVDA,HOLD,0.5,DOWN,0.4037,HOLD,1,0
513,NVDA,HOLD,0.5,UP,0.3598,UP,0,1
514,NVDA,DOWN,0.74,DOWN,0.4048,DOWN,1,1
515,NVDA,HOLD,0.5,UP,0.4719,HOLD,1,0
516,NVDA,UP,0.81,UP,0.5219,DOWN,0,0
517,NVDA,UP,0.74,UP,0.4947,DOWN,0,0
518,NVDA,HOLD,0.5,DOWN,0.4684,UP,0,0
519,NVDA,HOLD,0.5,DOWN,0.4736,DOWN,0,1
520,NVDA,HOLD,0.5,UP,0.5561,DOWN,0,0
521,NVDA,UP,0.71,UP,0.5236,UP,1,1
522,NVDA,HOLD,0.5,UP,0.4175,HOLD,1,0
523,NVDA,UP,0.83,UP,0.4745,HOLD,0,0
524,NVDA,HOLD,0.5,DOWN,0.4253,DOWN,0,1
525,NVDA,HOLD,0.5,DOWN,0.428,UP,0,0
526,NVDA,DOWN,0.71,UP,0.4744,DOWN,1,0
527,NVDA,UP,0.74,UP,0.6154,UP,1,1
528,NVDA,UP,0.74,UP,0.6141,UP,1,1
529,NVDA,HOLD,0.5,DOWN,0.4663,UP,0,0
530,NVDA,UP,0.84,UP,0.4431,DOWN,0,0
531,NVDA,UP,0.79,DOWN,0.5566,UP,1,0
532,NVDA,UP,0.78,UP,0.4902,UP,1,1
533,NVDA,UP,0.81,DOWN,0.5374,DOWN,0,1
534,NVDA,HOLD,0.5,UP,0.5359,DOWN,0,0
535,NVDA,HOLD,0.5,UP,0.5215,DOWN,0,0
536,NVDA,HOLD,0.5,UP,0.6343,UP,0,1
537,NVDA,UP,0.71,UP,0.5421,UP,1,1
538,NVDA,HOLD,0.5,UP,0.3912,HOLD,1,0
539,NVDA,UP,0.74,UP,0.4352,UP,1,1
540,NVDA,HOLD,0.5,UP,0.4087,UP,0,1
541,NVDA,DOWN,0.79,UP,0.4996,HOLD,0,0
542,NVDA,UP,0.76,UP,0.6214,HOLD,0,0
543,NVDA,UP,0.76,DOWN,0.4714,DOWN,0,1
544,NVDA,HOLD,0.5,DOWN,0.4447,UP,0,0
545,NVDA,UP,0.71,UP,0.5559,HOLD,0,0
546,NVDA,UP,0.77,UP,0.3999,UP,1,1
547,NVDA,UP,0.74,UP,0.4433,DOWN,0,0
548,NVDA,UP,0.74,UP,0.4329,DOWN,0,0
549,NVDA,UP,0.74,UP,0.4528,HOLD,0,0
550,NVDA,HOLD,0.5,DOWN,0.4611,DOWN,0,1
551,NVDA,HOLD,0.5,DOWN,0.4606,UP,0,0
552,NVDA,HOLD,0.5,UP,0.5113,HOLD,1,0
553,NVDA,HOLD,0.5,UP,0.5089,DOWN,0,0
554,NVDA,HOLD,0.5,DOWN,0.4216,HOLD,1,0
555,NVDA,HOLD,0.5,UP,0.5437,HOLD,1,0
556,NVDA,UP,0.84,UP,0.5801,UP,1,1
557,NVDA,UP,0.84,UP,0.5794,DOWN,0,0
558,NVDA,UP,0.79,UP,0.6137,UP,1,1
559,NVDA,HOLD,0.5,DOWN,0.525,HOLD,1,0
560,NVDA,HOLD,0.5,DOWN,0.4808,DOWN,0,1
561,NVDA,HOLD,0.5,UP,0.5372,UP,0,1
562,NVDA,HOLD,0.5,DOWN,0.4798,UP,0,0
563,NVDA,UP,0.79,UP,0.3912,UP,1,1
564,NVDA,HOLD,0.5,UP,0.5562,HOLD,1,0
565,NVDA,UP,0.79,UP,0.571,DOWN,0,0
566,NVDA,HOLD,0.5,UP,0.456,HOLD,1,0
567,NVDA,HOLD,0.5,DOWN,0.4976,DOWN,0,1
568,NVDA,HOLD,0.5,UP,0.5145,DOWN,0,0
569,NVDA,DOWN,0.79,UP,0.6059,DOWN,1,0
570,NVDA,HOLD,0.5,UP,0.4024,DOWN,0,0
571,NVDA,HOLD,0.5,UP,0.4018,DOWN,0,0
572,NVDA,UP,0.71,UP,0.4877,UP,1,1
573,NVDA,HOLD,0.5,UP,0.5627,HOLD,1,0
574,NVDA,HOLD,0.5,UP,0.5546,DOWN,0,0
575,NVDA,UP,0.74,UP,0.469,HOLD,0,0
576,NVDA,UP,0.71,DOWN,0.5012,DOWN,0,1
577,NVDA,UP,0.71,DOWN,0.5021,DOWN,0,1
578,NVDA,HOLD,0.5,UP,0.4997,DOWN,0,0
579,NVDA,DOWN,0.76,UP,0.6055,UP,0,1
580,NVDA,DOWN,0.76,UP,0.6043,UP,0,1
581,NVDA,HOLD,0.5,DOWN,0.4981,DOWN,0,1
582,NVDA,HOLD,0.5,DOWN,0.4699,UP,0,0
583,NVDA,HOLD,0.5,DOWN,0.4693,UP,0,0
584,NVDA,DOWN,0.74,UP,0.4271,UP,0,1
585,NVDA,DOWN,0.74,DOWN,0.4396,UP,0,0
586,NVDA,UP,0.79,UP,0.5454,DOWN,0,0
587,NVDA,UP,0.79,UP,0.5452,UP,1,1
588,NVDA,HOLD,0.5,DOWN,0.4644,UP,0,0
589,NVDA,UP,0.79,UP,0.57,UP,1,1
590,NVDA,UP,0.79,UP,0.3692,DOWN,0,0
591,NVDA,UP,0.76,UP,0.3678,UP,1,1
592,NVDA,UP,0.76,UP,0.368,UP,1,1
593,NVDA,UP,0.79,UP,0.3689,HOLD,0,0
594,NVDA,HOLD,0.5,DOWN,0.4403,DOWN,0,1
595,NVDA,UP,0.71,DOWN,0.4459,UP,1,0
596,NVDA,UP,0.76,UP,0.402,DOWN,0,0
597,NVDA,UP,0.74,UP,0.5832,DOWN,0,0
598,NVDA,UP,0.74,UP,0.5074,HOLD,0,0
599,NVDA,UP,0.71,UP,0.3988,DOWN,0,0
600,NVDA,HOLD,0.5,UP,0.4417,UP,0,1
601,NVDA,HOLD,0.5,UP,0.4678,UP,0,1
602,NVDA,HOLD,0.5,UP,0.5555,DOWN,0,0
603,NVDA,UP,0.73,UP,0.5756,DOWN,0,0
604,NVDA,HOLD,0.5,UP,0.4185,HOLD,1,0
605,NVDA,HOLD,0.5,UP,0.4139,UP,0,1
606,NVDA,UP,0.74,UP,0.4611,DOWN,0,0
607,NVDA,HOLD,0.5,UP,0.5401,UP,0,1
608,NVDA,UP,0.79,UP,0.5636,UP,1,1
609,NVDA,HOLD,0.5,UP,0.5541,UP,0,1
610,NVDA,HOLD,0.5,DOWN,0.4899,UP,0,0
611,NVDA,HOLD,0.5,UP,0.5257,HOLD,1,0
612,NVDA,HOLD,0.5,UP,0.3811,UP,0,1
613,NVDA,HOLD,0.5,UP,0.5524,UP,0,1
614,NVDA,HOLD,0.5,UP,0.5571,UP,0,1
615,NVDA,HOLD,0.5,UP,0.6526,UP,0,1
616,NVDA,HOLD,0.5,UP,0.3945,UP,0,1
617,NVDA,DOWN,0.71,UP,0.4484,DOWN,1,0
618,NVDA,HOLD,0.5,UP,0.498,UP,0,1
619,NVDA,HOLD,0.5,UP,0.4672,HOLD,1,0
620,NVDA,UP,0.76,UP,0.5075,UP,1,1
621,NVDA,UP,0.82,UP,0.4143,DOWN,0,0
622,NVDA,UP,0.82,UP,0.5957,DOWN,0,0
623,NVDA,UP,0.77,UP,0.5977,DOWN,0,0
624,NVDA,HOLD,0.5,DOWN,0.4284,UP,0,0
625,NVDA,HOLD,0.5,UP,0.4136,DOWN,0,0
626,NVDA,HOLD,0.5,UP,0.6072,UP,0,1
627,NVDA,HOLD,0.5,UP,0.4649,DOWN,0,0
628,NVDA,HOLD,0.5,DOWN,0.3822,HOLD,1,0
629,NVDA,HOLD,0.5,DOWN,0.3852,DOWN,0,1
630,NVDA,HOLD,0.5,UP,0.5389,UP,0,1
631,NVDA,UP,0.76,DOWN,0.459,DOWN,0,1
632,NVDA,HOLD,0.5,UP,0.4021,UP,0,1
633,NVDA,HOLD,0.5,UP,0.5022,UP,0,1
634,NVDA,UP,0.81,UP,0.495,DOWN,0,0
635,NVDA,UP,0.82,UP,0.5623,UP,1,1
636,NVDA,UP,0.81,UP,0.4633,UP,1,1
637,NVDA,HOLD,0.5,UP,0.4322,UP,0,1
638,NVDA,HOLD,0.5,UP,0.6077,UP,0,1
639,NVDA,HOLD,0.5,UP,0.6108,UP,0,1
640,NVDA,HOLD,0.5,DOWN,0.4981,DOWN,0,1
641,NVDA,UP,0.79,DOWN,0.4764,DOWN,0,1
642,NVDA,DOWN,0.74,UP,0.5986,UP,0,1
643,NVDA,HOLD,0.5,UP,0.4234,HOLD,1,0
644,NVDA,HOLD,0.5,UP,0.392,UP,0,1
645,NVDA,HOLD,0.5,UP,0.4602,HOLD,1,0
646,NVDA,HOLD,0.5,UP,0.4023,HOLD,1,0
647,NVDA,UP,0.82,UP,0.4651,HOLD,0,0
648,NVDA,DOWN,0.73,DOWN,0.5332,DOWN,1,1
649,NVDA,HOLD,0.5,DOWN,0.4429,DOWN,0,1
650,NVDA,UP,0.71,UP,0.4291,UP,1,1
651,NVDA,HOLD,0.5,UP,0.559,UP,0,1
652,NVDA,HOLD,0.5,DOWN,0.4262,UP,0,0
653,NVDA,UP,0.79,UP,0.5574,UP,1,1
654,NVDA,UP,0.79,UP,0.5162,UP,1,1
655,NVDA,UP,0.76,UP,0.5794,UP,1,1
656,NVDA,HOLD,0.5,UP,0.5485,HOLD,1,0
657,NVDA,HOLD,0.5,DOWN,0.4564,UP,0,0
658,NVDA,HOLD,0.5,UP,0.5421,DOWN,0,0
659,NVDA,HOLD,0.5,UP,0.6199,UP,0,1
660,NVDA,HOLD,0.5,UP,0.612,UP,0,1
661,NVDA,HOLD,0.5,UP,0.4432,HOLD,1,0
662,NVDA,UP,0.76,UP,0.4965,HOLD,0,0
663,NVDA,HOLD,0.5,UP,0.6137,UP,0,1
664,NVDA,UP,0.79,UP,0.4409,HOLD,0,0
665,NVDA,HOLD,0.5,DOWN,0.5378,DOWN,0,1
666,NVDA,HOLD,0.5,UP,0.495,UP,0,1
667,NVDA,HOLD,0.5,UP,0.4957,HOLD,1,0
668,NVDA,UP,0.82,DOWN,0.4838,DOWN,0,1
669,NVDA,UP,0.79,UP,0.4605,UP,1,1
670,NVDA,UP,0.76,UP,0.5518,UP,1,1
671,NVDA,UP,0.84,UP,0.5563,UP,1,1
672,NVDA,HOLD,0.5,DOWN,0.6008,DOWN,0,1
673,NVDA,UP,0.79,UP,0.4947,UP,1,1
674,NVDA,UP,0.78,UP,0.443,DOWN,0,0
675,NVDA,UP,0.78,UP,0.5959,UP,1,1
676,NVDA,UP,0.79,UP,0.5388,HOLD,0,0
677,NVDA,UP,0.79,UP,0.4107,HOLD,0,0
678,NVDA,UP,0.81,UP,0.5449,UP,1,1
679,NVDA,UP,0.76,UP,0.535,DOWN,0,0
680,NVDA,UP,0.84,UP,0.5224,HOLD,0,0
681,NVDA,UP,0.79,DOWN,0.4453,DOWN,0,1
682,NVDA,UP,0.74,UP,0.5199,DOWN,0,0
683,NVDA,HOLD,0.5,UP,0.4699,UP,0,1
684,NVDA,UP,0.79,DOWN,0.4352,HOLD,0,0
685,NVDA,UP,0.84,UP,0.4665,HOLD,0,0
686,NVDA,UP,0.79,UP,0.4552,HOLD,0,0
687,NVDA,UP,0.84,UP,0.607,DOWN,0,0
688,NVDA,UP,0.79,UP,0.5712,UP,1,1
689,NVDA,UP,0.79,UP,0.5718,UP,1,1
690,NVDA,HOLD,0.5,UP,0.5088,UP,0,1
691,NVDA,UP,0.79,UP,0.6406,UP,1,1
692,NVDA,UP,0.78,UP,0.5175,UP,1,1
693,NVDA,HOLD,0.5,UP,0.4833,UP,0,1
694,NVDA,HOLD,0.5,UP,0.4147,DOWN,0,0
695,NVDA,UP,0.81,UP,0.5032,DOWN,0,0
696,NVDA,UP,0.76,UP,0.5461,UP,1,1
697,NVDA,HOLD,0.5,UP,0.4918,DOWN,0,0
698,NVDA,HOLD,0.5,DOWN,0.4904,DOWN,0,1
699,NVDA,HOLD,0.5,DOWN,0.4202,HOLD,1,0
700,NVDA,HOLD,0.5,UP,0.4907,UP,0,1
701,NVDA,HOLD,0.5,UP,0.5833,UP,0,1
702,NVDA,UP,0.74,UP,0.6189,UP,1,1
703,NVDA,UP,0.71,UP,0.4731,UP,1,1
704,NVDA,HOLD,0.5,DOWN,0.4511,UP,0,0
705,NVDA,HOLD,0.5,DOWN,0.4314,UP,0,0
706,NVDA,HOLD,0.5,DOWN,0.447,DOWN,0,1
707,NVDA,UP,0.76,DOWN,0.5448,DOWN,0,1
708,NVDA,UP,0.74,DOWN,0.391,HOLD,0,0
709,NVDA,HOLD,0.5,UP,0.4102,HOLD,1,0
710,NVDA,UP,0.79,DOWN,0.5191,DOWN,0,1
711,NVDA,HOLD,0.5,UP,0.4672,DOWN,0,0
712,NVDA,UP,0.71,UP,0.397,DOWN,0,0
713,NVDA,DOWN,0.76,UP,0.4685,UP,0,1
714,NVDA,UP,0.74,UP,0.4303,DOWN,0,0
715,NVDA,HOLD,0.5,UP,0.4205,DOWN,0,0
716,NVDA,HOLD,0.5,UP,0.3614,UP,0,1
717,NVDA,UP,0.71,UP,0.4999,UP,1,1
718,NVDA,UP,0.76,DOWN,0.4057,DOWN,0,1
719,NVDA,UP,0.76,DOWN,0.5193,DOWN,0,1
720,NVDA,DOWN,0.76,UP,0.5262,UP,0,1
721,NVDA,HOLD,0.5,UP,0.5102,DOWN,0,0
722,NVDA,HOLD,0.5,DOWN,0.4647,UP,0,0
723,NVDA,HOLD,0.5,UP,0.4433,DOWN,0,0
724,NVDA,HOLD,0.5,DOWN,0.4807,UP,0,0
725,NVDA,UP,0.71,UP,0.4613,UP,1,1
726,NVDA,HOLD,0.5,UP,0.4459,DOWN,0,0
727,NVDA,HOLD,0.5,UP,0.5555,UP,0,1
728,NVDA,HOLD,0.5,UP,0.416,UP,0,1
729,NVDA,HOLD,0.5,HOLD,0.368,HOLD,1,1
730,NVDA,HOLD,0.5,DOWN,0.3739,DOWN,0,1
731,NVDA,UP,0.79,UP,0.4327,DOWN,0,0
732,NVDA,UP,0.82,UP,0.5376,UP,1,1
733,NVDA,UP,0.84,DOWN,0.5057,UP,1,0
734,NVDA,HOLD,0.5,UP,0.5042,UP,0,1
735,NVDA,UP,0.76,DOWN,0.4751,DOWN,0,1
736,NVDA,HOLD,0.5,HOLD,0.3645,HOLD,1,1
737,NVDA,DOWN,0.77,UP,0.45,DOWN,1,0
738,NVDA,UP,0.81,UP,0.5187,UP,1,1
739,NVDA,DOWN,0.74,UP,0.3838,UP,0,1
740,NVDA,HOLD,0.5,UP,0.6103,UP,0,1
741,NVDA,HOLD,0.5,UP,0.5074,UP,0,1
742,NVDA,HOLD,0.5,UP,0.5183,HOLD,1,0
743,NVDA,HOLD,0.5,DOWN,0.4926,DOWN,0,1
744,NVDA,HOLD,0.5,UP,0.4697,UP,0,1
745,NVDA,UP,0.76,UP,0.5073,UP,1,1
746,NVDA,HOLD,0.5,UP,0.4643,HOLD,1,0
747,NVDA,DOWN,0.76,DOWN,0.5006,UP,0,0
748,NVDA,UP,0.82,UP,0.5783,UP,1,1
749,NVDA,UP,0.79,UP,0.577,UP,1,1
750,NVDA,HOLD,0.5,UP,0.4329,UP,0,1
751,NVDA,DOWN,0.74,UP,0.462,DOWN,1,0
752,NVDA,UP,0.76,UP,0.5918,DOWN,0,0
753,NVDA,UP,0.79,UP,0.5686,UP,1,1
754,NVDA,HOLD,0.5,UP,0.6391,UP,0,1
755,NVDA,UP,0.76,UP,0.5742,UP,1,1
756,NVDA,HOLD,0.5,UP,0.4167,DOWN,0,0
757,NVDA,UP,0.82,DOWN,0.4458,HOLD,0,0
758,NVDA,UP,0.76,UP,0.4848,UP,1,1
759,NVDA,HOLD,0.5,UP,0.4805,DOWN,0,0
760,NVDA,HOLD,0.5,UP,0.48,UP,0,1
761,NVDA,HOLD,0.5,UP,0.485,UP,0,1
762,NVDA,HOLD,0.5,UP,0.4815,UP,0,1
763,NVDA,HOLD,0.5,UP,0.4842,DOWN,0,0
764,TSLA,UP,0.76,UP,0.4549,UP,1,1
765,TSLA,UP,0.82,UP,0.5477,HOLD,0,0
766,TSLA,UP,0.76,UP,0.6143,DOWN,0,0
767,TSLA,DOWN,0.71,UP,0.4954,UP,0,1
768,TSLA,DOWN,0.71,UP,0.6563,DOWN,1,0
769,TSLA,DOWN,0.71,DOWN,0.6175,DOWN,1,1
770,TSLA,UP,0.76,UP,0.4534,UP,1,1
771,TSLA,HOLD,0.5,UP,0.5209,UP,0,1
772,TSLA,HOLD,0.5,UP,0.5657,HOLD,1,0
773,TSLA,DOWN,0.74,UP,0.6134,HOLD,0,0
774,TSLA,HOLD,0.5,UP,0.4552,UP,0,1
775,TSLA,HOLD,0.5,UP,0.5185,UP,0,1
776,TSLA,HOLD,0.5,DOWN,0.432,DOWN,0,1
777,TSLA,HOLD,0.5,DOWN,0.461,UP,0,0
778,TSLA,HOLD,0.5,UP,0.4722,UP,0,1
779,TSLA,HOLD,0.5,DOWN,0.5726,UP,0,0
780,TSLA,UP,0.79,UP,0.4698,UP,1,1
781,TSLA,HOLD,0.5,DOWN,0.4245,UP,0,0
782,TSLA,HOLD,0.5,DOWN,0.418,UP,0,0
783,TSLA,DOWN,0.74,UP,0.5618,UP,0,1
784,TSLA,UP,0.79,UP,0.5427,UP,1,1
785,TSLA,HOLD,0.5,UP,0.5136,DOWN,0,0
786,TSLA,UP,0.79,UP,0.4337,DOWN,0,0
787,TSLA,UP,0.71,UP,0.6022,UP,1,1
788,TSLA,UP,0.84,UP,0.4922,UP,1,1
789,TSLA,HOLD,0.5,DOWN,0.4732,DOWN,0,1
790,TSLA,HOLD,0.5,UP,0.5786,UP,0,1
791,TSLA,HOLD,0.5,UP,0.586,DOWN,0,0
792,TSLA,UP,0.76,UP,0.606,UP,1,1
793,TSLA,UP,0.82,UP,0.5626,UP,1,1
794,TSLA,HOLD,0.5,UP,0.6015,DOWN,0,0
795,TSLA,HOLD,0.5,UP,0.6334,UP,0,1
796,TSLA,HOLD,0.5,DOWN,0.412,DOWN,0,1
797,TSLA,HOLD,0.5,UP,0.5083,DOWN,0,0
798,TSLA,HOLD,0.5,DOWN,0.3929,DOWN,0,1
799,TSLA,HOLD,0.5,UP,0.602,UP,0,1
800,TSLA,DOWN,0.74,UP,0.5901,DOWN,1,0
801,TSLA,UP,0.73,DOWN,0.4423,DOWN,0,1
802,TSLA,HOLD,0.5,DOWN,0.4196,DOWN,0,1
803,TSLA,HOLD,0.5,DOWN,0.6107,DOWN,0,1
804,TSLA,UP,0.74,HOLD,0.3615,HOLD,0,1
805,TSLA,HOLD,0.5,UP,0.6951,UP,0,1
806,TSLA,HOLD,0.5,UP,0.5696,UP,0,1
807,TSLA,HOLD,0.5,UP,0.5749,DOWN,0,0
808,TSLA,DOWN,0.76,DOWN,0.5012,UP,0,0
809,TSLA,HOLD,0.5,UP,0.4822,DOWN,0,0
810,TSLA,HOLD,0.5,UP,0.5939,UP,0,1
811,TSLA,HOLD,0.5,UP,0.5929,UP,0,1
812,TSLA,HOLD,0.5,DOWN,0.4662,DOWN,0,1
813,TSLA,UP,0.79,UP,0.4874,UP,1,1
814,TSLA,DOWN,0.74,UP,0.4913,DOWN,1,0
815,TSLA,UP,0.78,UP,0.4739,UP,1,1
816,TSLA,HOLD,0.5,DOWN,0.5124,DOWN,0,1
817,TSLA,DOWN,0.82,UP,0.5546,UP,0,1
818,TSLA,HOLD,0.5,UP,0.5125,UP,0,1
819,TSLA,HOLD,0.5,UP,0.5479,UP,0,1
820,TSLA,HOLD,0.5,UP,0.5651,DOWN,0,0
821,TSLA,HOLD,0.5,UP,0.451,DOWN,0,0
822,TSLA,HOLD,0.5,UP,0.4486,DOWN,0,0
823,TSLA,UP,0.77,UP,0.5719,HOLD,0,0
824,TSLA,UP,0.71,UP,0.6054,HOLD,0,0
825,TSLA,HOLD,0.5,UP,0.605,UP,0,1
826,TSLA,HOLD,0.5,UP,0.6027,DOWN,0,0
827,TSLA,HOLD,0.5,UP,0.5228,UP,0,1
828,TSLA,HOLD,0.5,UP,0.4663,HOLD,1,0
829,TSLA,HOLD,0.5,DOWN,0.4518,UP,0,0
830,TSLA,HOLD,0.5,UP,0.5555,DOWN,0,0
831,TSLA,HOLD,0.5,DOWN,0.5271,DOWN,0,1
832,TSLA,UP,0.79,UP,0.4331,DOWN,0,0
833,TSLA,UP,0.74,UP,0.4346,UP,1,1
834,TSLA,HOLD,0.5,UP,0.5235,DOWN,0,0
835,TSLA,HOLD,0.5,DOWN,0.4485,DOWN,0,1
836,TSLA,HOLD,0.5,DOWN,0.4498,DOWN,0,1
837,TSLA,HOLD,0.5,UP,0.5057,UP,0,1
838,TSLA,DOWN,0.79,UP,0.4564,UP,0,1
839,TSLA,HOLD,0.5,UP,0.4962,DOWN,0,0
840,TSLA,HOLD,0.5,UP,0.4956,DOWN,0,0
841,TSLA,HOLD,0.5,UP,0.5218,HOLD,1,0
842,TSLA,UP,0.78,UP,0.5435,HOLD,0,0
843,TSLA,UP,0.78,UP,0.5417,UP,1,1
844,TSLA,UP,0.81,UP,0.5453,UP,1,1
845,TSLA,HOLD,0.5,DOWN,0.4363,DOWN,0,1
846,TSLA,HOLD,0.5,DOWN,0.4376,HOLD,1,0
847,TSLA,UP,0.82,DOWN,0.4061,UP,1,0
848,TSLA,UP,0.76,DOWN,0.392,DOWN,0,1
849,TSLA,UP,0.74,DOWN,0.3898,DOWN,0,1
850,TSLA,HOLD,0.5,UP,0.4725,HOLD,1,0
851,TSLA,HOLD,0.5,UP,0.475,UP,0,1
852,TSLA,HOLD,0.5,UP,0.4786,UP,0,1
853,TSLA,UP,0.76,UP,0.5874,UP,1,1
854,TSLA,UP,0.81,UP,0.545,UP,1,1
855,TSLA,UP,0.79,UP,0.4971,DOWN,0,0
856,TSLA,UP,0.79,DOWN,0.4885,DOWN,0,1
857,TSLA,UP,0.76,UP,0.634,UP,1,1
858,TSLA,HOLD,0.5,UP,0.5156,UP,0,1
859,TSLA,HOLD,0.5,UP,0.5256,UP,0,1
860,TSLA,DOWN,0.74,UP,0.4654,UP,0,1
861,TSLA,DOWN,0.71,UP,0.7653,UP,0,1
862,TSLA,DOWN,0.74,UP,0.7643,UP,0,1
863,TSLA,DOWN,0.73,UP,0.5814,UP,0,1
864,TSLA,DOWN,0.76,UP,0.5791,UP,0,1
865,TSLA,DOWN,0.74,UP,0.4591,UP,0,1
866,TSLA,HOLD,0.5,UP,0.596,UP,0,1
867,TSLA,HOLD,0.5,HOLD,0.4194,UP,0,0
868,TSLA,HOLD,0.5,UP,0.3904,UP,0,1
869,TSLA,HOLD,0.5,UP,0.5019,UP,0,1
870,TSLA,HOLD,0.5,UP,0.5049,DOWN,0,0
871,TSLA,HOLD,0.5,DOWN,0.4276,HOLD,1,0
872,TSLA,HOLD,0.5,DOWN,0.3609,UP,0,0
