ticker,forecast_time,label,prediction,confidence,temporal_validity,evidence_support,confidence_drop,is_faithful,counterevidence_coverage,market_consistency,market_regime,valid_news_count,invalid_future_news_count
AAPL,2023-12-04 09:00:00,UP,UP,0.535,1.0,1.0,0.0258,False,0.0,0.5,sideways,1,0
AAPL,2023-12-05 09:00:00,DOWN,DOWN,0.4571,1.0,0.0,-0.0215,False,0.0,1.0,bull,1,0
AAPL,2023-12-06 09:00:00,UP,UP,0.5518,1.0,1.0,-0.0057,False,0.0,0.5,sideways,1,0
AAPL,2023-12-07 09:00:00,UP,UP,0.4546,1.0,0.0,0.0065,False,0.0,0.5,bull,1,0
AAPL,2023-12-08 09:00:00,DOWN,DOWN,0.3672,1.0,0.0,0.3672,True,0.0,1.0,bull,1,0
AAPL,2023-12-11 09:00:00,UP,UP,0.5479,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2023-12-12 09:00:00,UP,UP,0.4642,1.0,1.0,-0.0012,False,0.0,0.5,sideways,1,0
AAPL,2023-12-13 09:00:00,HOLD,UP,0.5356,1.0,1.0,0.0311,False,0.0,1.0,bull,1,0
AAPL,2023-12-14 09:00:00,HOLD,DOWN,0.3957,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2023-12-15 09:00:00,DOWN,DOWN,0.3951,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2023-12-18 09:00:00,UP,UP,0.5602,1.0,1.0,-0.0022,False,0.0,0.5,sideways,1,0
AAPL,2023-12-19 09:00:00,DOWN,DOWN,0.6126,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2023-12-20 09:00:00,HOLD,UP,0.4981,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2023-12-21 09:00:00,DOWN,DOWN,0.4288,1.0,0.0,-0.024,False,0.0,0.5,bear,1,0
AAPL,2023-12-22 09:00:00,HOLD,UP,0.3917,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2023-12-26 09:00:00,HOLD,UP,0.4569,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2023-12-27 09:00:00,HOLD,UP,0.5186,1.0,1.0,0.0336,False,0.0,0.5,sideways,1,0
AAPL,2023-12-28 09:00:00,DOWN,DOWN,0.5308,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2023-12-29 09:00:00,DOWN,DOWN,0.5335,1.0,1.0,0.0154,False,0.0,0.5,sideways,1,0
AAPL,2024-01-02 09:00:00,DOWN,DOWN,0.5958,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-03 09:00:00,DOWN,DOWN,0.6021,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-01-04 09:00:00,HOLD,UP,0.5623,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-05 09:00:00,UP,DOWN,0.4275,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-01-08 09:00:00,HOLD,DOWN,0.4275,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-01-09 09:00:00,UP,UP,0.4122,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-10 09:00:00,HOLD,UP,0.4225,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-01-11 09:00:00,HOLD,UP,0.5473,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-01-12 09:00:00,DOWN,UP,0.5454,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-16 09:00:00,DOWN,UP,0.4842,1.0,1.0,0.0118,False,0.0,0.5,sideways,1,0
AAPL,2024-01-17 09:00:00,UP,UP,0.4839,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-01-18 09:00:00,UP,UP,0.4388,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-01-19 09:00:00,UP,UP,0.4142,1.0,0.0,-0.0246,False,0.0,0.5,sideways,1,0
AAPL,2024-01-22 09:00:00,UP,UP,0.4801,1.0,0.0,-0.0029,False,0.0,0.5,sideways,1,0
AAPL,2024-01-23 09:00:00,HOLD,UP,0.4789,1.0,0.0,-0.003,False,0.0,0.5,sideways,1,0
AAPL,2024-01-24 09:00:00,HOLD,UP,0.5647,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-01-25 09:00:00,DOWN,UP,0.5623,1.0,1.0,0.0026,False,0.0,1.0,bull,1,0
AAPL,2024-01-26 09:00:00,HOLD,UP,0.5113,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-29 09:00:00,DOWN,DOWN,0.4433,1.0,0.0,0.0039,False,0.0,0.5,sideways,1,0
AAPL,2024-01-30 09:00:00,DOWN,UP,0.5131,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-01-31 09:00:00,UP,UP,0.6949,1.0,0.0,-0.0028,False,0.0,1.0,bear,1,0
AAPL,2024-02-01 09:00:00,DOWN,DOWN,0.5115,1.0,0.0,0.0088,False,0.0,0.5,sideways,1,0
AAPL,2024-02-02 09:00:00,UP,UP,0.5678,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-02-05 09:00:00,UP,UP,0.41,1.0,0.0,-0.013,False,0.0,1.0,bear,1,0
AAPL,2024-02-06 09:00:00,HOLD,UP,0.4907,1.0,1.0,0.007,False,0.0,0.5,sideways,1,0
AAPL,2024-02-07 09:00:00,DOWN,UP,0.4457,1.0,1.0,-0.0061,False,0.0,1.0,bull,1,0
AAPL,2024-02-08 09:00:00,HOLD,UP,0.541,1.0,1.0,0.0156,False,0.0,0.5,sideways,1,0
AAPL,2024-02-09 09:00:00,DOWN,DOWN,0.5758,1.0,1.0,0.011,False,0.0,0.5,bull,1,0
AAPL,2024-02-12 09:00:00,DOWN,UP,0.421,1.0,1.0,0.0069,False,0.0,0.5,sideways,1,0
AAPL,2024-02-13 09:00:00,HOLD,UP,0.4251,1.0,1.0,0.0069,False,0.0,0.5,sideways,1,0
AAPL,2024-02-14 09:00:00,HOLD,UP,0.4212,1.0,1.0,0.0069,False,0.0,0.5,bear,1,0
AAPL,2024-02-15 09:00:00,DOWN,DOWN,0.4977,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-02-16 09:00:00,HOLD,DOWN,0.4447,1.0,0.0,-0.0104,False,0.0,0.5,bear,1,0
AAPL,2024-02-20 09:00:00,HOLD,DOWN,0.4449,1.0,0.0,-0.0104,False,0.0,0.5,sideways,1,0
AAPL,2024-02-21 09:00:00,UP,UP,0.6018,1.0,1.0,0.0058,False,0.0,0.5,bear,1,0
AAPL,2024-02-22 09:00:00,DOWN,DOWN,0.389,1.0,1.0,-0.0059,False,0.0,0.5,sideways,1,0
AAPL,2024-02-23 09:00:00,DOWN,DOWN,0.4825,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-02-26 09:00:00,UP,DOWN,0.3797,1.0,0.0,-0.0041,False,0.0,0.5,bear,1,0
AAPL,2024-02-27 09:00:00,DOWN,DOWN,0.3783,1.0,0.0,-0.0042,False,0.0,1.0,bull,1,0
AAPL,2024-02-28 09:00:00,HOLD,UP,0.5683,1.0,1.0,-0.0006,False,0.0,0.5,sideways,1,0
AAPL,2024-02-29 09:00:00,DOWN,DOWN,0.5237,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-01 09:00:00,DOWN,UP,0.5428,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-03-04 09:00:00,DOWN,UP,0.4033,1.0,1.0,0.007,False,0.0,0.5,sideways,1,0
AAPL,2024-03-05 09:00:00,DOWN,UP,0.4738,1.0,1.0,-0.0045,False,0.0,0.5,sideways,1,0
AAPL,2024-03-06 09:00:00,HOLD,UP,0.4716,1.0,1.0,-0.0045,False,0.0,0.5,bear,1,0
AAPL,2024-03-07 09:00:00,UP,UP,0.4135,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-08 09:00:00,UP,UP,0.3534,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-11 09:00:00,HOLD,UP,0.5173,1.0,0.0,0.015,False,0.0,1.0,bear,1,0
AAPL,2024-03-12 09:00:00,DOWN,DOWN,0.5266,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-13 09:00:00,UP,UP,0.6163,1.0,0.0,0.0112,False,0.0,0.5,sideways,1,0
AAPL,2024-03-14 09:00:00,HOLD,UP,0.396,1.0,0.0,0.0034,False,0.0,0.5,bull,1,0
AAPL,2024-03-15 09:00:00,UP,UP,0.5202,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-03-18 09:00:00,UP,UP,0.5125,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-19 09:00:00,UP,UP,0.732,1.0,0.0,-0.026,False,0.0,0.5,sideways,1,0
AAPL,2024-03-20 09:00:00,DOWN,DOWN,0.5267,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-21 09:00:00,UP,UP,0.4595,1.0,1.0,0.0009,False,0.0,0.5,sideways,1,0
AAPL,2024-03-22 09:00:00,DOWN,DOWN,0.5209,1.0,1.0,0.0006,False,0.0,0.5,sideways,1,0
AAPL,2024-03-25 09:00:00,DOWN,UP,0.504,1.0,1.0,0.0264,False,0.0,0.5,bear,1,0
AAPL,2024-03-26 09:00:00,UP,UP,0.5482,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-03-27 09:00:00,DOWN,UP,0.5302,1.0,1.0,0.0321,False,0.0,0.5,sideways,1,0
AAPL,2024-03-28 09:00:00,DOWN,UP,0.5406,1.0,0.0,-0.024,False,0.0,0.5,sideways,1,0
AAPL,2024-04-01 09:00:00,DOWN,UP,0.4943,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-04-02 09:00:00,HOLD,UP,0.4682,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-03 09:00:00,HOLD,UP,0.6037,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-04 09:00:00,HOLD,UP,0.598,1.0,1.0,0.0166,False,0.0,0.5,sideways,1,0
AAPL,2024-04-05 09:00:00,DOWN,DOWN,0.5045,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-04-08 09:00:00,UP,UP,0.4216,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-04-09 09:00:00,DOWN,UP,0.3571,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-10 09:00:00,UP,UP,0.3573,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-11 09:00:00,UP,UP,0.6629,1.0,1.0,0.0178,False,0.0,1.0,bull,1,0
AAPL,2024-04-12 09:00:00,DOWN,DOWN,0.5191,1.0,0.0,-0.0033,False,0.0,1.0,bull,1,0
AAPL,2024-04-15 09:00:00,DOWN,UP,0.4565,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-16 09:00:00,DOWN,DOWN,0.5252,1.0,1.0,0.0232,False,0.0,0.5,sideways,1,0
AAPL,2024-04-17 09:00:00,DOWN,DOWN,0.4683,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-18 09:00:00,DOWN,UP,0.5116,1.0,1.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-04-19 09:00:00,UP,UP,0.5508,1.0,1.0,0.0035,False,0.0,0.5,sideways,1,0
AAPL,2024-04-22 09:00:00,UP,UP,0.458,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-04-23 09:00:00,UP,UP,0.464,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-04-24 09:00:00,UP,DOWN,0.4017,1.0,0.0,0.0022,False,0.0,0.5,sideways,1,0
AAPL,2024-04-25 09:00:00,HOLD,UP,0.3793,1.0,0.0,0.0023,False,0.0,0.5,bull,1,0
AAPL,2024-04-26 09:00:00,UP,UP,0.3786,1.0,0.0,0.0024,False,0.0,1.0,sideways,1,0
AAPL,2024-04-29 09:00:00,DOWN,DOWN,0.3722,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-04-30 09:00:00,DOWN,UP,0.5295,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-01 09:00:00,UP,UP,0.4839,1.0,0.0,-0.0512,False,0.0,1.0,sideways,1,0
AAPL,2024-05-02 09:00:00,UP,UP,0.4471,1.0,1.0,0.4471,True,0.0,1.0,bull,1,0
AAPL,2024-05-03 09:00:00,DOWN,DOWN,0.5657,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-05-06 09:00:00,HOLD,DOWN,0.4467,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-07 09:00:00,HOLD,HOLD,0.3647,1.0,1.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-08 09:00:00,UP,UP,0.4479,1.0,1.0,0.009,False,0.0,0.5,sideways,1,0
AAPL,2024-05-09 09:00:00,DOWN,UP,0.4462,1.0,1.0,0.0125,False,0.0,1.0,bull,1,0
AAPL,2024-05-10 09:00:00,UP,UP,0.4615,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-13 09:00:00,UP,UP,0.5476,1.0,1.0,0.0117,False,0.0,1.0,bull,1,0
AAPL,2024-05-14 09:00:00,UP,UP,0.4557,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-15 09:00:00,HOLD,DOWN,0.4833,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-05-16 09:00:00,HOLD,UP,0.6333,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-17 09:00:00,UP,UP,0.6338,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-20 09:00:00,UP,UP,0.6136,1.0,0.0,0.0314,False,0.0,0.5,bull,1,0
AAPL,2024-05-21 09:00:00,DOWN,DOWN,0.4303,1.0,1.0,-0.0155,False,0.0,0.5,sideways,1,0
AAPL,2024-05-22 09:00:00,DOWN,DOWN,0.4631,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-23 09:00:00,UP,UP,0.4894,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-05-24 09:00:00,HOLD,DOWN,0.4384,1.0,1.0,-0.0179,False,0.0,0.5,sideways,1,0
AAPL,2024-05-28 09:00:00,HOLD,UP,0.5392,1.0,0.0,-0.0101,False,0.0,1.0,sideways,1,0
AAPL,2024-05-29 09:00:00,UP,UP,0.5362,1.0,0.0,-0.0095,False,0.0,1.0,sideways,1,0
AAPL,2024-05-30 09:00:00,UP,DOWN,0.415,1.0,0.0,0.0129,False,0.0,0.5,sideways,1,0
AAPL,2024-05-31 09:00:00,UP,UP,0.4595,1.0,1.0,0.0248,False,0.0,1.0,bull,1,0
AAPL,2024-06-03 09:00:00,HOLD,DOWN,0.6639,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-04 09:00:00,UP,DOWN,0.4977,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-05 09:00:00,DOWN,DOWN,0.506,1.0,0.0,0.0085,False,0.0,1.0,bull,1,0
AAPL,2024-06-06 09:00:00,UP,UP,0.4185,1.0,1.0,-0.0008,False,0.0,0.5,sideways,1,0
AAPL,2024-06-07 09:00:00,DOWN,UP,0.5529,1.0,1.0,-0.0007,False,0.0,1.0,bull,1,0
AAPL,2024-06-10 09:00:00,UP,UP,0.5459,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-11 09:00:00,UP,UP,0.5341,1.0,1.0,0.0382,False,0.0,1.0,bull,1,0
AAPL,2024-06-12 09:00:00,UP,UP,0.5477,1.0,1.0,0.0189,False,0.0,1.0,bull,1,0
AAPL,2024-06-13 09:00:00,DOWN,UP,0.5767,1.0,0.0,0.0091,False,0.0,0.5,sideways,1,0
AAPL,2024-06-14 09:00:00,UP,UP,0.3941,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-17 09:00:00,DOWN,DOWN,0.4024,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-06-18 09:00:00,DOWN,UP,0.3931,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-20 09:00:00,DOWN,UP,0.4876,1.0,1.0,-0.0198,False,0.0,0.5,sideways,1,0
AAPL,2024-06-21 09:00:00,HOLD,UP,0.4998,1.0,1.0,-0.02,False,0.0,0.5,sideways,1,0
AAPL,2024-06-24 09:00:00,HOLD,UP,0.4106,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-06-25 09:00:00,UP,UP,0.4135,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-06-26 09:00:00,HOLD,UP,0.449,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-27 09:00:00,DOWN,UP,0.5312,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-06-28 09:00:00,UP,UP,0.5602,1.0,1.0,0.0186,False,0.0,1.0,bull,1,0
AAPL,2024-07-01 09:00:00,UP,DOWN,0.5169,1.0,0.0,-0.0015,False,0.0,0.5,sideways,1,0
AAPL,2024-07-02 09:00:00,UP,UP,0.4926,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-03 09:00:00,UP,UP,0.4912,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-05 09:00:00,UP,UP,0.4953,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-07-08 09:00:00,HOLD,HOLD,0.3989,1.0,1.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-09 09:00:00,UP,UP,0.5525,1.0,1.0,-0.055,False,0.0,0.5,sideways,1,0
AAPL,2024-07-10 09:00:00,DOWN,DOWN,0.4607,1.0,0.0,-0.0047,False,0.0,1.0,bull,1,0
AAPL,2024-07-11 09:00:00,UP,UP,0.43,1.0,1.0,0.0066,False,0.0,1.0,bull,1,0
AAPL,2024-07-12 09:00:00,UP,DOWN,0.4698,1.0,0.0,-0.0003,False,0.0,0.5,sideways,1,0
AAPL,2024-07-15 09:00:00,HOLD,DOWN,0.462,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-07-16 09:00:00,DOWN,UP,0.4242,1.0,1.0,0.0073,False,0.0,0.5,sideways,1,0
AAPL,2024-07-17 09:00:00,DOWN,UP,0.5098,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-18 09:00:00,HOLD,UP,0.3902,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-19 09:00:00,HOLD,DOWN,0.4765,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-07-22 09:00:00,HOLD,UP,0.5172,1.0,1.0,-0.0218,False,0.0,0.5,bear,1,0
AAPL,2024-07-23 09:00:00,DOWN,DOWN,0.6422,1.0,0.0,-0.0051,False,0.0,0.5,bear,1,0
AAPL,2024-07-24 09:00:00,HOLD,UP,0.5149,1.0,1.0,0.0169,False,0.0,0.5,sideways,1,0
AAPL,2024-07-25 09:00:00,HOLD,UP,0.5569,1.0,1.0,-0.0022,False,0.0,0.5,bear,1,0
AAPL,2024-07-26 09:00:00,HOLD,UP,0.5846,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-07-29 09:00:00,HOLD,UP,0.4371,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-07-30 09:00:00,UP,UP,0.5383,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-07-31 09:00:00,DOWN,UP,0.5207,1.0,1.0,0.0123,False,0.0,1.0,bull,1,0
AAPL,2024-08-01 09:00:00,UP,UP,0.521,1.0,1.0,0.0123,False,0.0,0.5,sideways,1,0
AAPL,2024-08-02 09:00:00,DOWN,UP,0.4099,1.0,1.0,0.0129,False,0.0,1.0,bull,1,0
AAPL,2024-08-05 09:00:00,DOWN,UP,0.4907,1.0,1.0,0.0052,False,0.0,0.5,sideways,1,0
AAPL,2024-08-06 09:00:00,UP,DOWN,0.4004,1.0,0.0,0.0165,False,0.0,0.5,bear,1,0
AAPL,2024-08-07 09:00:00,UP,UP,0.7334,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
AAPL,2024-08-08 09:00:00,UP,UP,0.3763,1.0,1.0,-0.0067,False,0.0,0.5,bear,1,0
AAPL,2024-08-09 09:00:00,UP,UP,0.4216,1.0,1.0,-0.0008,False,0.0,0.5,bear,1,0
AAPL,2024-08-12 09:00:00,UP,UP,0.6029,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-08-13 09:00:00,HOLD,UP,0.6063,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-08-14 09:00:00,UP,UP,0.6037,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
AAPL,2024-08-15 09:00:00,UP,UP,0.6055,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
AAPL,2024-08-16 09:00:00,HOLD,UP,0.6036,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-01-10 09:00:00,UP,UP,0.5595,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-01-11 09:00:00,UP,UP,0.5607,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-01-12 09:00:00,UP,UP,0.567,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-01-13 09:00:00,UP,UP,0.5564,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-01-17 09:00:00,DOWN,UP,0.4272,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-01-18 09:00:00,DOWN,UP,0.5117,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-01-19 09:00:00,UP,UP,0.5128,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-01-20 09:00:00,UP,UP,0.5094,1.0,1.0,-0.0069,False,0.0,1.0,bull,1,0
NVDA,2023-01-23 09:00:00,HOLD,UP,0.4888,1.0,1.0,0.0381,False,0.0,1.0,bull,1,0
NVDA,2023-01-24 09:00:00,HOLD,UP,0.4858,1.0,1.0,0.0381,False,0.0,0.5,sideways,1,0
NVDA,2023-01-25 09:00:00,UP,UP,0.506,1.0,0.0,0.0235,False,0.0,0.5,sideways,1,0
NVDA,2023-01-26 09:00:00,UP,UP,0.5081,1.0,0.0,0.0235,False,0.0,0.5,bull,1,0
NVDA,2023-01-27 09:00:00,DOWN,UP,0.4432,1.0,0.0,0.0173,False,0.0,0.5,bull,1,0
NVDA,2023-01-30 09:00:00,UP,DOWN,0.486,1.0,1.0,0.0157,False,0.0,0.5,sideways,1,0
NVDA,2023-01-31 09:00:00,UP,UP,0.5222,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-02-01 09:00:00,UP,UP,0.5722,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-02-02 09:00:00,DOWN,UP,0.4965,1.0,0.0,0.0024,False,0.0,0.5,sideways,1,0
NVDA,2023-02-03 09:00:00,HOLD,UP,0.4951,1.0,0.0,0.0022,False,0.0,0.5,sideways,1,0
NVDA,2023-02-06 09:00:00,UP,UP,0.4982,1.0,0.0,0.0025,False,0.0,0.5,bull,1,0
NVDA,2023-02-07 09:00:00,HOLD,DOWN,0.4381,1.0,0.0,0.0247,False,0.0,1.0,bull,1,0
NVDA,2023-02-08 09:00:00,UP,UP,0.4251,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-02-09 09:00:00,DOWN,UP,0.4256,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-02-10 09:00:00,UP,DOWN,0.4793,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-02-13 09:00:00,UP,DOWN,0.4029,1.0,0.0,0.0216,False,0.0,0.5,sideways,1,0
NVDA,2023-02-14 09:00:00,DOWN,DOWN,0.4713,1.0,1.0,0.0352,False,0.0,0.5,bull,1,0
NVDA,2023-02-15 09:00:00,DOWN,DOWN,0.4686,1.0,0.0,0.4686,True,0.0,0.5,sideways,1,0
NVDA,2023-02-16 09:00:00,DOWN,DOWN,0.5158,1.0,0.0,-0.0278,False,0.0,0.5,bear,1,0
NVDA,2023-02-17 09:00:00,DOWN,DOWN,0.5159,1.0,0.0,-0.0278,False,0.0,0.5,bull,1,0
NVDA,2023-02-21 09:00:00,HOLD,DOWN,0.3982,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
NVDA,2023-02-22 09:00:00,UP,UP,0.6188,1.0,1.0,0.0016,False,0.0,0.5,sideways,1,0
NVDA,2023-02-23 09:00:00,DOWN,UP,0.4761,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-02-24 09:00:00,UP,UP,0.59,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-02-27 09:00:00,DOWN,UP,0.4332,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-02-28 09:00:00,DOWN,DOWN,0.5427,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-03-01 09:00:00,UP,UP,0.6133,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-03-02 09:00:00,UP,UP,0.6031,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
NVDA,2023-03-03 09:00:00,DOWN,UP,0.5975,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-03-06 09:00:00,DOWN,DOWN,0.4187,1.0,0.0,-0.0373,False,0.0,0.5,sideways,1,0
NVDA,2023-03-07 09:00:00,UP,UP,0.4868,1.0,1.0,0.0185,False,0.0,0.5,sideways,1,0
NVDA,2023-03-08 09:00:00,DOWN,UP,0.4859,1.0,1.0,0.0186,False,0.0,0.5,sideways,1,0
NVDA,2023-03-09 09:00:00,DOWN,UP,0.5691,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-03-10 09:00:00,HOLD,DOWN,0.4041,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
NVDA,2023-03-13 09:00:00,UP,UP,0.4993,1.0,0.0,0.0,False,0.0,0.5,bear,1,0
NVDA,2023-03-14 09:00:00,UP,UP,0.5535,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-03-15 09:00:00,UP,UP,0.5529,1.0,0.0,0.0,False,0.0,1.0,sideways,1,0
NVDA,2023-03-16 09:00:00,UP,DOWN,0.4333,1.0,1.0,0.4333,True,0.0,0.5,bull,1,0
NVDA,2023-03-17 09:00:00,UP,DOWN,0.4329,1.0,1.0,0.4329,True,0.0,0.5,bull,1,0
NVDA,2023-03-20 09:00:00,UP,DOWN,0.4425,1.0,0.0,0.0125,False,0.0,0.5,sideways,1,0
NVDA,2023-03-21 09:00:00,UP,UP,0.6549,1.0,0.0,0.0984,False,0.0,0.5,bull,1,0
NVDA,2023-03-22 09:00:00,UP,UP,0.4137,1.0,0.0,0.0,False,0.0,0.5,bull,1,0
NVDA,2023-03-23 09:00:00,DOWN,DOWN,0.5083,1.0,0.0,-0.0191,False,0.0,0.5,sideways,1,0
