ticker,forecast_time,news_time,news_title,title,text,cleaned_text,price_5d_return,volume_change_pct,label
AAPL,2023-05-10 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.03648850834103112,0.18526746810392947,HOLD
AAPL,2023-05-11 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0480125884324587,-0.07835903544937595,DOWN
AAPL,2023-05-12 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.005761364047949025,-0.08041248356548658,HOLD
AAPL,2023-05-15 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.008242032713436598,-0.18154705038752028,HOLD
AAPL,2023-05-16 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0017465392344169217,0.12997126120638525,HOLD
AAPL,2023-05-17 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.005012647668964143,0.3761858737648509,UP
AAPL,2023-05-18 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0074820319525630286,0.13019657783391647,HOLD
AAPL,2023-05-19 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.015008380529442977,-0.14790363483961788,DOWN
AAPL,2023-05-22 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.012378622266285166,-0.2192924143738969,DOWN
AAPL,2023-05-23 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.002963966664242812,0.16470626037102742,HOLD
AAPL,2023-05-24 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.004922150046318019,-0.11042557929190322,UP
AAPL,2023-05-25 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",-0.01176805211471299,0.24178010123273563,UP
AAPL,2023-05-26 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0015413850652383765,-0.021821924674847448,UP
AAPL,2023-05-30 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.01779567254778258,0.020596334457919196,HOLD
AAPL,2023-05-31 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.03316625391920347,0.7801548841763692,UP
AAPL,2023-06-01 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.04800977755945679,-0.30839053935094796,HOLD
AAPL,2023-06-02 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.04601416961856031,-0.100213637379575,DOWN
AAPL,2023-06-05 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.023656212327063386,0.966977381127121,HOLD
AAPL,2023-06-06 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.01077272210509661,-0.46822254021230625,DOWN
AAPL,2023-06-07 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0032158382184415135,-0.04477828288747299,UP
AAPL,2023-06-08 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0026653950585211472,-0.1893579101326024,HOLD
AAPL,2023-06-09 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",5.531785462187244e-05,-0.026185454914776307,UP
AAPL,2023-06-12 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.023443542778436965,0.10991615541922295,HOLD
AAPL,2023-06-13 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.02287813565719432,0.012053453806455616,HOLD
AAPL,2023-06-14 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.03447300287670463,0.04612855480974565,UP
AAPL,2023-06-15 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0301267484186869,0.1387034068938393,DOWN
AAPL,2023-06-16 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.02188324109282136,0.5474743708087026,HOLD
AAPL,2023-06-20 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.006638017657488948,-0.5081871529842124,DOWN
AAPL,2023-06-21 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.0035459558340000807,-0.005690865899182884,UP
AAPL,2023-06-22 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.016580609417547354,0.034930335227008724,HOLD
AAPL,2023-06-23 09:00:00,2023-01-23 17:12:00,"Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR rises Monday, still underperforms market","Nokia Corp. ADR (NOK) saw a slight increase of 0.43% on Monday, closing at $4.63. Despite this rise, the stock underperformed the broader market, as both the NASDAQ Composite and Dow Jones Industrial Average rose more significantly. The gain broke a four-day losing streak for Nokia ADR, though it remained below its 52-week high and lagged behind competitors like BlackBerry Ltd., Apple Inc., and Motorola Solutions Inc.","nokia corp. adr rises monday, still underperforms market nokia corp. adr (nok) saw a slight increase of 0.43% on monday, closing at $4.63. despite this rise, the stock underperformed the broader market, as both the nasdaq composite and dow jones industrial average rose more significantly. the gain broke a four-day losing streak for nokia adr, though it remained below its 52-week high and lagged behind competitors like blackberry ltd., apple inc., and motorola solutions inc.",0.003601947146558704,0.03652432515762416,DOWN
